id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26604453,In City Retreat with Private Decks and Pond,19467609,Urvashi,Lake City,Meadowbrook,47.70005689360973,-122.29868959270061,Entire home/apt,78,1,12,2018-10-20,2.88,1,148
26605642,Hip Fremont 3BD Craftsman w/parking! Big Backyard,15082394,Jordan,Other neighborhoods,Fremont,47.657566117463816,-122.3492090822638,Entire home/apt,375,1,6,2018-09-03,1.75,18,163
26607432,Spacious and kid-friendly  1 BR entire house.,87499342,Jeralyn,Other neighborhoods,Bitter Lake,47.728479066966365,-122.34942178014009,Private room,80,3,14,2018-09-15,3.28,1,44
26608363,Walk to Conv. Center/Downtown Pike Place/Cap-Hill,199978055,Kumar,Downtown,First Hill,47.6112339579861,-122.32938230035151,Entire home/apt,173,3,8,2018-11-11,4.80,1,273
26609850,"Cozy, Bright Home",200065266,Melik,Queen Anne,North Queen Anne,47.652988199593885,-122.3681114972384,Entire home/apt,95,2,9,2018-10-28,2.14,1,75
26629344,*DISCOUNT*Queen Anne 3 bed&patio close to center!!,6309687,Agata,Queen Anne,North Queen Anne,47.64736285166104,-122.3597018284511,Entire home/apt,200,1,12,2018-11-12,3.08,3,350
26630413,luckroom,184675574,Longjun,Other neighborhoods,View Ridge,47.678654134599235,-122.2836725459166,Private room,49,5,0,,,2,89
26631867,Private Hideaway- steps to Greenlake!!,28452678,Belle & G,Other neighborhoods,Green Lake,47.68613960357602,-122.33034020169134,Private room,65,1,19,2018-11-12,4.83,6,79
26632590,W. Seattle - Super Comfy bed shared bath,1154803,Kelly,Delridge,High Point,47.54165615277955,-122.3631476693455,Private room,48,1,4,2018-11-12,0.92,1,10
26635592,Middle Town Fancy Art Guy,120415655,Isabelle,Downtown,Belltown,47.6164853770042,-122.34541349944682,Shared room,275,2,0,,,2,180
26639782,"Modern, Private 2 BR - walk to Gas Works Park",50934003,Ivan,Other neighborhoods,Wallingford,47.655607429287215,-122.33282399486565,Entire home/apt,115,2,10,2018-11-04,2.56,1,33
26640457,Private bedroom - double,195021977,Tuy,Northgate,Maple Leaf,47.693104563122915,-122.30722301357336,Private room,53,1,35,2018-11-11,8.47,3,123
26640591,Private bedroom - two singles,195021977,Tuy,Northgate,Maple Leaf,47.69320013839274,-122.30676045796072,Private room,48,1,56,2018-11-11,13.66,3,117
26640824,"Splendid View, Quiet Area, Top Floor, New Bld'g",149567423,Pradip,Queen Anne,Lower Queen Anne,47.622884441501675,-122.35519672566646,Entire home/apt,99,25,0,,,1,137
26641517,Fantastic Guestsuites@Alki beach bungalow -parking,4942505,Tatiana,West Seattle,Alki,47.57533637106463,-122.40756554175334,Entire home/apt,50,2,3,2018-11-06,1.67,2,264
26643385,Belltown Living,200293957,Kevin,Downtown,Belltown,47.61618566231426,-122.34440450620349,Entire home/apt,175,1,0,,,1,0
26643765,Greenwood Home on 94th,24427501,Dmitry,Other neighborhoods,Greenwood,47.69576231469157,-122.35049442390248,Private room,150,1,2,2018-07-21,0.50,2,0
26644704,"Charming Craftsman w/ modern updates -- 4K TV, AC",110265481,Jim,Other neighborhoods,Greenwood,47.702350922245394,-122.3481024039051,Entire home/apt,87,2,16,2018-10-25,3.87,1,13
26656350,Amazing location on First Hill - perfect for business travel! - PO,192044598,Seattle,Downtown,First Hill,47.6073319025818,-122.32937453459098,Entire home/apt,169,1,11,2018-09-23,2.64,4,362
26661869,Haller Lake Estate,200419027,Nse,Northgate,Haller Lake,47.729894313248145,-122.32643826578207,Entire home/apt,135,1,3,2018-08-20,0.92,1,0
26665175,Columbia City Studio with Private Patio,168997773,Shelley,Rainier Valley,Columbia City,47.55834135601854,-122.28564526452293,Entire home/apt,95,4,12,2018-11-09,3.24,2,37
26665671,The UW Room - Shared Coed (Left Bed),26967583,Dario,Capitol Hill,Montlake,47.64255025274445,-122.3022269011572,Shared room,25,1,6,2018-10-15,1.46,96,5
26666426,Ballard Gardens,24325916,Molly And Jake,Ballard,Sunset Hill,47.67235758289053,-122.40212443153798,Entire home/apt,175,3,5,2018-09-17,1.24,1,25
26667492,VIEW Convention Center 1 Bedroom Pike St Corridor,4874276,Sarah,Downtown,First Hill,47.61281934537964,-122.32897271552547,Entire home/apt,125,3,14,2018-11-03,3.75,9,124
26668043,Pinetree Apartment,198769490,Jason,University District,University District,47.65921191098404,-122.31871046320377,Private room,31,3,2,2018-08-27,0.67,1,12
26668504,"Capitol Hill Studio w/ AC, Street Parking Pass",200476840,Seattle Horizons,Capitol Hill,Broadway,47.620461876338425,-122.31726308729061,Entire home/apt,118,2,27,2018-10-21,6.48,1,43
26688150,"The Library - quiet, central 2 bd near light rail",41572763,Valerie,Beacon Hill,North Beacon Hill,47.57267486267426,-122.30864819655936,Entire home/apt,92,2,17,2018-10-31,4.02,1,107
26697223,The Danish Room-Shared COED Only (Top Right Bed),26967583,Dario,Capitol Hill,Montlake,47.64213087352345,-122.30400823021326,Shared room,25,1,2,2018-09-03,0.70,96,47
26713965,Large house near light rail,128165114,Yinghong,Beacon Hill,South Beacon Hill,47.5283637925266,-122.2808866851207,Entire home/apt,168,1,2,2018-08-12,0.55,2,365
26715702,"Newly Renovated, Walkability Score: 85",200882213,Ben&Devon,Rainier Valley,Columbia City,47.55093590625565,-122.28621761836466,Entire home/apt,125,2,6,2018-09-03,1.54,1,2
26716427,Central Seattle: Sunny Harry Potter Private Room,51239878,Srinath,Central Area,Minor,47.60595270341999,-122.30375915845212,Private room,89,1,19,2018-10-05,4.52,2,177
26717692,West Seattle Junction Ohana Suite..... BRAND NEW!!,200902882,Ian,West Seattle,Seaview,47.55872069573455,-122.38740972055685,Entire home/apt,110,1,31,2018-11-11,8.77,1,67
26718147,Peaceful Room,44101586,Regina,Other neighborhoods,Wallingford,47.653405534398225,-122.33343702617942,Private room,58,1,31,2018-11-12,7.15,3,287
26721019,Comfy Room in Modern Home,12654254,Kiran,Ballard,Adams,47.672448171632794,-122.39349818516462,Private room,60,1,21,2018-11-11,5.43,1,7
26721802,Small quaint 1 bed Seattle Apartment,99393157,Ian,Central Area,Minor,47.60201603577886,-122.31272009977035,Entire home/apt,122,30,2,2018-11-03,0.95,1,177
26722322,"Center UW, Clean top Floor (311)",3074414,Melissa,University District,University District,47.661370207865794,-122.3142260664189,Entire home/apt,108,1,1,2018-07-12,0.24,50,69
26737843,Downtown/Convention: King Bed+Kitchen+Cable,112624618,Jing,Downtown,First Hill,47.61276595867136,-122.32945790454214,Entire home/apt,175,3,18,2018-11-06,4.74,3,345
26742322,Breathtaking Views in the Square,31464601,Sarah,Downtown,Pioneer Square,47.60117609715132,-122.33125820111876,Entire home/apt,125,2,0,,,1,43
26743123,Prvt Bdrm/Bthrm in Pike Place! Unparalleled Views!,153474683,Ben,Downtown,Central Business District,47.6065596129127,-122.33935997488376,Private room,140,2,21,2018-11-08,5.94,1,66
26745152,Purple House Co-op,22030172,Roxanne,Central Area,Mann,47.616256797267084,-122.29731768301455,Private room,59,1,9,2018-08-30,2.60,1,0
26746650,Private Room at Kerry Park,14687590,Titus,Queen Anne,Lower Queen Anne,47.62919312820707,-122.3584430584303,Private room,75,1,8,2018-08-29,1.90,1,318
26747050,Central Belltown apartment - close to everything!,2617674,Amy,Downtown,Belltown,47.61715732946308,-122.34516038125672,Entire home/apt,133,3,16,2018-10-24,4.21,2,68
26748949,"2BR w/ Private Patio, Pet Friendly, Near Downtown",140236800,TurnKey,Delridge,Highland Park,47.52991478091325,-122.34658253448976,Entire home/apt,98,2,0,,,33,357
26756529,Private Bedroom and Bath in Sunset Hill,17369528,Ankur,Ballard,Sunset Hill,47.67361517122618,-122.4027697091102,Private room,75,1,17,2018-10-14,4.08,1,89
26756649,"""THE POST CARD VIEW"" for You - 3",16255476,Ken,Queen Anne,Lower Queen Anne,47.628869150251866,-122.36091910397444,Entire home/apt,615,2,2,2018-09-30,0.81,3,365
26763459,"NEW LISTING! Bayview home w/convenient location near shopping, dining & downtown",111813201,Vacasa Washington,Cascade,Westlake,47.6354584528246,-122.34146566171295,Entire home/apt,255,2,2,2018-09-24,0.59,6,62
26779319,Columbia City Studio,168997773,Shelley,Rainier Valley,Columbia City,47.55830090892777,-122.28534976039097,Entire home/apt,85,3,12,2018-10-22,3.27,2,56
26781508,Lakecity Mood House Single Room,199779572,Lichao,Lake City,Olympic Hills,47.721753005120455,-122.29848285588903,Private room,52,2,17,2018-09-25,4.29,2,0
26783136,"103, 1 block from train station. Quiet location",76826485,Jon,Capitol Hill,Broadway,47.6177163613935,-122.32239641999088,Entire home/apt,129,1,32,2018-11-11,7.80,6,86
26783183,Waterfront Views from All Rooms! Next to Pike Place Market!,138924514,Sea To Sky,Downtown,Pike-Market,47.60975215401289,-122.34411189523153,Entire home/apt,226,1,6,2018-11-05,2.22,56,22
26783184,"Beautiful Modern Townhome in Ballard, Close to everything, Free Parking!",138924514,Sea To Sky,Ballard,Adams,47.67403094296111,-122.37690490816794,Entire home/apt,152,1,4,2018-10-29,1.97,56,173
26783185,Beautiful 5 Bedroom Sunset Hill Home with Dazzling Sea View!,138924514,Sea To Sky,Ballard,Sunset Hill,47.673386526504444,-122.40080678422329,Entire home/apt,310,1,5,2018-10-23,1.46,56,303
26783186,"Stylish Modern Suite One Block from Pike Place Market! Brand New, Pet Friendly!",138924514,Sea To Sky,Downtown,Belltown,47.61248691188495,-122.34472221549977,Entire home/apt,121,1,7,2018-10-24,1.69,56,268
26786706,Seattle Tudor House,201425284,Ana Lucia,Other neighborhoods,Roosevelt,47.68159378940063,-122.31755235227767,Entire home/apt,240,2,6,2018-10-12,1.76,1,364
26787970,Owlhouse,201443130,Nora,Central Area,Mann,47.61137787964506,-122.2988239555819,Entire home/apt,300,3,2,2018-08-12,0.59,1,133
26788913,1 Bedrm Mid century Charm steps from Streetcar,1543665,Kaela,Central Area,Minor,47.604403924207965,-122.31515276525649,Entire home/apt,149,30,7,2018-09-02,2.00,2,180
26789216,Artsy & Historic Belltown Charm by Waterfront,136893406,Vana,Downtown,Belltown,47.61626195260754,-122.35331553591959,Entire home/apt,130,2,16,2018-11-04,4.10,1,24
26790896,Center UW Remodeled Clean & Comfy 315,3074414,Melissa,University District,University District,47.662400742856775,-122.3141857086713,Entire home/apt,99,1,2,2018-07-20,0.48,50,318
26804835,Lower Capital Hill Apartment,99012938,Resa,Capitol Hill,Broadway,47.62132450623917,-122.32472421133818,Entire home/apt,135,3,8,2018-10-02,1.88,2,165
26804995,"Location, Location!!",200181630,Mike,Downtown,Belltown,47.613122287627746,-122.34828577065413,Entire home/apt,75,2,26,2018-11-04,6.61,1,48
26806145,Private Room + Den + Rooftop! Judkins Park!,5508533,Seth,Central Area,Atlantic,47.594750273780875,-122.30190863411059,Private room,90,1,13,2018-11-04,4.43,2,20
26808205,Private oasis in Crown Hill,2752668,Eileen,Other neighborhoods,Crown Hill,47.701030882042225,-122.36615914589902,Entire home/apt,170,2,7,2018-09-02,1.71,1,77
26814884,Great location and lake view house near downtown,96038005,Congjun,Central Area,Leschi,47.59712630670197,-122.29193825846656,Private room,108,1,5,2018-09-26,1.32,4,7
26815793,Pike Place - Heart of Downtown,201657162,Arie,Downtown,Pike-Market,47.60832392190107,-122.33817562590296,Entire home/apt,350,3,13,2018-10-23,3.86,1,364
26817202,West Seattle Slice of Heaven,5381991,Juliette,Delridge,Highland Park,47.52872868575664,-122.3474257229711,Private room,55,2,0,,,1,84
26817379,Perfect GetAway -- Next to UW -- Clean!!!,180206872,Justine,University District,University District,47.65715085966101,-122.31596149132464,Entire home/apt,150,1,32,2018-11-12,7.62,3,340
26820404,Compact studio apartment in belltown,136995365,Udit,Downtown,Belltown,47.6132882193113,-122.3435596444142,Entire home/apt,78,1,0,,,1,46
26836750,Rohobot,201816974,Genet,Other neighborhoods,Broadview,47.71945513800959,-122.35695870818768,Entire home/apt,200,1,15,2018-10-27,4.05,1,174
26839361,Comfy Downtown Apartment,66637851,Anjali,Beacon Hill,North Beacon Hill,47.59041681003114,-122.31706072644636,Entire home/apt,130,3,0,,,1,21
26841053,"Spacious charm with water views, child friendly!",25399995,Rachel,Queen Anne,West Queen Anne,47.63543423753736,-122.36990508491961,Entire home/apt,90,3,2,2018-08-28,0.69,1,44
26841349,Harry Potter (COH) Porch,85076667,Sabrina & Perry,Ballard,West Woodland,47.66966328657397,-122.362860445149,Shared room,59,1,10,2018-09-25,2.40,4,0
26842274,NEW! Eco-Friendly Seattle House 6 Mi. To Downtown!,121688409,Evolve Vacation Rental,Ballard,Loyal Heights,47.678096288827476,-122.39259967604208,Entire home/apt,850,3,0,,,13,38
26842428,Private room in a modern townhome for couple.,40561271,Joylaxmi,Delridge,North Delridge,47.55552853215548,-122.36356733853478,Private room,75,1,11,2018-08-23,2.80,1,90
26844834,Ballard 2BR in Fantastic Locale,140236800,TurnKey,Ballard,Whittier Heights,47.6781390476743,-122.36999022160765,Entire home/apt,117,2,2,2018-08-09,0.59,33,314
26844842,Luxe Lake-View 6BR w/ Heated Pool,140236800,TurnKey,Seward Park,Seward Park,47.54688929679945,-122.26551646162501,Entire home/apt,555,2,3,2018-11-05,2.31,33,345
26845976,Just Listed! TheSteelAway,9041726,Allory,Ballard,West Woodland,47.66286008055894,-122.36427200648245,Entire home/apt,200,2,25,2018-11-08,6.64,1,241
26846570,Cute and Cozy White Center Retreat,30609848,Melissa,Delridge,South Delridge,47.51915275531604,-122.35816590941636,Entire home/apt,83,2,14,2018-10-08,3.59,2,15
26848107,Quiet and cozy North Seattle condo flat,128131802,Nathalie,Other neighborhoods,Bitter Lake,47.72426525714321,-122.35424240048765,Entire home/apt,100,2,4,2018-08-20,1.22,1,124
26850502,Columbia City Cheerful In-law w/Private Entrance,19543784,Caitlin,Seward Park,Seward Park,47.554423996670195,-122.2726031547849,Entire home/apt,75,3,7,2018-10-29,1.79,1,65
26850929,Seattle Mid- Century townhouse,42710251,Victoria & James,Beacon Hill,Mid-Beacon Hill,47.553894700664735,-122.29050826143134,Entire home/apt,128,1,24,2018-10-28,5.81,1,333
26862538,A Room with a View in Queen Anne,7744973,Sara,Queen Anne,Lower Queen Anne,47.628922512510535,-122.35686959615275,Private room,83,2,17,2018-11-04,4.77,1,142
26867203,Seattle Home with a View of water and downtown,150172329,Mark,West Seattle,Genesee,47.56913606546518,-122.37468127005792,Entire home/apt,99,1,40,2018-10-22,10.91,1,171
26868780,"Clean & Spacious , Walk to Downtown, Space Needle",180545052,Robert,Downtown,Belltown,47.61815431657613,-122.34605048207388,Entire home/apt,150,1,21,2018-11-11,5.12,2,318
26874520,Comfy Spacious Close to Space Needle,180545052,Robert,Downtown,Belltown,47.618369198955634,-122.34716041244944,Entire home/apt,150,1,34,2018-10-28,8.23,2,328
26875300,Studio room in charming Columbia City neighborhood,8443889,Anneleen,Rainier Valley,Columbia City,47.55530579894311,-122.27713296933754,Private room,52,2,1,2018-08-01,0.28,2,13
26880154,The Suite at Barton Cottage,184015481,Helen,Other neighborhoods,Fremont,47.66033347145217,-122.3553524513585,Private room,90,2,17,2018-10-31,4.81,1,164
26881046,Best Value for a Studio in Downtown Seattle,26967583,Dario,Downtown,Pioneer Square,47.603293904899004,-122.32769207946538,Entire home/apt,60,1,14,2018-10-31,4.33,96,9
26888506,"Renovated bright 1 BR, Great UW/Ravenna location",42532894,Betsy,University District,University District,47.66978805546118,-122.30867458434842,Entire home/apt,135,2,11,2018-11-04,2.82,1,344
26892132,Whittier Heights Home - Backyard Oasis,86331662,Cody,Ballard,Whittier Heights,47.68791945815658,-122.37119023297102,Entire home/apt,199,2,2,2018-08-26,0.67,1,100
26894254,Easy Access to Everything Blue House - Cozy Suite,38118149,Eric And Olga,Delridge,North Delridge,47.56724811540145,-122.36096688464868,Private room,44,1,19,2018-10-28,4.91,2,165
26916214,5 min walk to Lake #1,45862399,Natalie,Rainier Valley,Mount Baker,47.56428639138244,-122.28038965155912,Private room,65,2,0,,,4,362
26922190,North Capitol Hill Victorian,76554424,Jennifer,Capitol Hill,Broadway,47.62506582362138,-122.31398067844982,Private room,230,1,0,,,1,69
26922390,West Seattle - Private garden view apartment,123621490,Holly,West Seattle,North Admiral,47.57178485987637,-122.37872549559346,Entire home/apt,99,2,13,2018-11-07,3.51,1,163
26922783,Bright Modern Loft - Minutes to Green Lake,1929340,Eli & Heather,Other neighborhoods,Greenwood,47.68517524364242,-122.34754458650592,Entire home/apt,105,1,44,2018-11-12,10.91,1,144
26925281,Private two rooms (G&T) 13,153839107,Guoqiang,Delridge,Riverview,47.53871125870178,-122.35730417331852,Private room,75,3,1,2018-07-18,0.25,1,365
26927958,Cozy & quiet Private Room with Private Bathroom,202622611,Anna,Northgate,North College Park,47.70620016367266,-122.33470909545666,Private room,38,1,32,2018-11-06,8.00,1,9
26928776,"Fine, large, historical house in Denny Blaine",19471693,Rachel,Central Area,Harrison/Denny-Blaine,47.61982347454331,-122.2859484951768,Entire home/apt,850,3,0,,,1,164
26948302,Sweet  Daylight Basement Apartment in Ballard,36282856,Deborah,Ballard,Sunset Hill,47.66944796743285,-122.3990011939265,Entire home/apt,65,2,9,2018-11-12,4.82,1,80
26951286,Cozy Bedroom in Château Jamliet w/ Free Parking,21135754,Juliet,Magnolia,Lawton Park,47.649476138268966,-122.3840331021473,Private room,65,1,11,2018-10-21,4.34,1,152
26952133,Bright Townhome with Roof Deck near Cap Hill,202797782,Samantha,Central Area,Mann,47.61640304640114,-122.29650434400817,Entire home/apt,175,1,7,2018-09-09,1.79,1,0
26957724,Ballard Bungalow close to it all!,5790231,Anna,Ballard,West Woodland,47.66879427983618,-122.36428045591526,Entire home/apt,115,2,18,2018-11-11,4.62,1,160
26958405,Nest at Roanoke Park,42726845,Laurie,Capitol Hill,Portage Bay,47.64479909534909,-122.31914953010438,Entire home/apt,139,2,16,2018-10-25,4.10,1,161
26961134,Seattle Laurelhurst/Children's MC/UW Abode,190175335,Christy,Other neighborhoods,Laurelhurst,47.66455119324366,-122.27919325644856,Entire home/apt,100,1,33,2018-11-07,8.25,1,69
26963720,Inner City Sanctuary with Beautiful Views!,101271848,Margaret,Central Area,Atlantic,47.59758492178367,-122.30845366479168,Entire home/apt,166,2,19,2018-11-11,5.53,1,303
26963733,Seattle Craftsman Home w/ Deck Fireplace & Hot Tub,25774459,Craig,Central Area,Leschi,47.6063564425691,-122.29543022246493,Entire home/apt,220,2,25,2018-11-12,6.47,1,147
26964476,"DOWNTOWN BALLARD SEATTLE! SLEEPS 8, 4 BEDS!!!",23165254,Jason,Ballard,Adams,47.66214849313465,-122.37795910681835,Entire home/apt,472,3,4,2018-10-04,1.06,12,174
26994372,Cozy urban oasis in North Seattle,74191188,Nikolaj,Northgate,Haller Lake,47.73203689806705,-122.33550823898463,Entire home/apt,110,2,3,2018-10-09,0.82,1,137
26994575,Cozy apartment in the center of Seattle,49118688,Paul,Downtown,Belltown,47.61494948882363,-122.34471543814723,Entire home/apt,142,1,33,2018-11-10,8.25,2,0
26995748,2BD Modern Seattle Apartment,453540,Sid,Beacon Hill,North Beacon Hill,47.58495027150703,-122.3114482378455,Entire home/apt,89,1,15,2018-10-08,3.91,5,70
26995945,Large 700 SQFT Suite 303 in Central Seattle可讲中文,52988651,Cathy,Capitol Hill,Stevens,47.618689948226724,-122.31164787927487,Entire home/apt,118,1,24,2018-10-30,6.79,9,89
26996748,Magic Treehouse,107034992,Karen,Ballard,Whittier Heights,47.6872849235249,-122.37268719925909,Entire home/apt,75,1,14,2018-10-28,5.53,1,80
27001355,Seattle Beach Alcove - a block from the beach!,15028469,Eva,West Seattle,Alki,47.57124967122049,-122.4096463910467,Entire home/apt,129,4,13,2018-10-23,3.61,1,16
27019372,Beautiful 2 Bed/2 Bath in the heart of Fremont!,42324760,Kate,Other neighborhoods,Fremont,47.651984371533295,-122.34405279307998,Entire home/apt,200,2,3,2018-09-23,0.94,2,3
27019949,1BR w/ Exclusive Private Garden,140236800,TurnKey,University District,University District,47.66725677985353,-122.30839996495844,Entire home/apt,82,2,3,2018-08-12,0.86,33,0
27020058,Modern Penthouse in Lively Fremont - Near Amazon,192506392,Betsy,Other neighborhoods,Fremont,47.6596464493369,-122.34853174335692,Entire home/apt,160,2,10,2018-10-22,2.78,3,353
27021510,Modern cottage 2 blocks from light rail,203303514,Vu,Rainier Valley,Columbia City,47.55915610309214,-122.29036912545267,Entire home/apt,99,1,49,2018-11-12,12.78,1,208
27022918,Elegant Triplex Apt. on Capitol Hill - Near Amazon,192506392,Betsy,Central Area,Minor,47.609472836603985,-122.31219166620721,Entire home/apt,149,2,10,2018-10-28,2.94,3,253
27023519,Salon Rue de Cerise,203271786,Jane,Downtown,Central Business District,47.603486013157685,-122.33429676248882,Entire home/apt,180,1,10,2018-11-09,3.00,1,173
27024871,"Columbia City - 90 Walk Score, Lightrail 2 minutes",19294641,Derek,Rainier Valley,Columbia City,47.559410385618676,-122.29157538292316,Entire home/apt,175,1,19,2018-10-29,4.87,2,70
27026356,Home Sweet Home,203337984,Flor,Delridge,High Point,47.5385979253131,-122.375938094149,Private room,100,2,12,2018-10-14,3.53,1,107
27029203,The Pearl of Seattle- easy stroll to Husky Stadium,34324060,Julie,Other neighborhoods,Ravenna,47.66959992156363,-122.29170152320066,Private room,99,2,8,2018-09-23,2.20,1,159
27031906,Judkins Park Townhouse + Rooftop BRAND NEW!,5508533,Seth,Central Area,Atlantic,47.596609990356775,-122.30213813776186,Entire home/apt,200,2,2,2018-09-09,0.63,2,3
27034906,Dog friendly apartment a block from the Lake:),82741208,Sharon,Other neighborhoods,Green Lake,47.680585625768664,-122.32448579916264,Entire home/apt,75,2,7,2018-10-31,1.75,1,160
27040447,"NEW LISTING! New, modern condo w/great location near beach & The Junction",111813201,Vacasa Washington,Delridge,North Delridge,47.56925602546572,-122.35945977082226,Entire home/apt,188,2,0,,,6,2
27044338,Hidden Greenlake Gem - Central Location,19403115,Vince,Other neighborhoods,Wallingford,47.67082518206822,-122.32516865676796,Entire home/apt,114,1,14,2018-11-10,3.62,9,349
27062651,Suite in Wallingford Neighborhood,126546775,Alfred,Other neighborhoods,Wallingford,47.6589768657664,-122.33242870056365,Private room,70,2,7,2018-11-10,2.47,1,154
27067144,"Capitol Hill, New and Charming-Perfect for Groups",202069967,Nerissa,Capitol Hill,Broadway,47.61631117317172,-122.32697134986246,Entire home/apt,210,1,30,2018-11-12,7.69,2,307
27081416,Seattle Bungalow - Steps from the Light Rail,54893592,Sterling,Rainier Valley,Columbia City,47.57563424782937,-122.29908612176423,Entire home/apt,135,1,6,2018-11-04,1.53,1,39
27081690,Eagles Nest Seattle 1BD Guest Suite- Alki Beach!,15082394,Jordan,West Seattle,Alki,47.572228888730706,-122.40836680939685,Entire home/apt,195,1,9,2018-08-30,2.50,18,175
27082738,AFFORDABLE APARTMENT IN THE CENTER OF CAPITOL HILL,203780998,Tom,Capitol Hill,Broadway,47.61471234794681,-122.31552563494596,Entire home/apt,104,1,26,2018-11-11,6.78,2,101
27083834,Downtown/Seattle Center Condominum,20329321,Jenny,Queen Anne,Lower Queen Anne,47.62701863945291,-122.34771768083804,Entire home/apt,200,3,16,2018-10-29,5.05,1,61
27090590,Seattle Living with Personality and Convenience,187810,Jeffrey,Capitol Hill,Stevens,47.61567918708783,-122.3124141969512,Entire home/apt,199,1,5,2018-10-07,1.67,1,209
27091529,"The Port: Luxury 3 bed/2.5 bath, great location",54812088,Lynne,Central Area,Mann,47.62149779830834,-122.29840634786247,Entire home/apt,280,1,6,2018-10-23,2.02,32,66
27095376,"Bright, Cozy Home - Unforgettable stay in Seattle!",203917339,Melik,Queen Anne,North Queen Anne,47.65195217041373,-122.3679653562601,Entire home/apt,122,2,2,2018-08-14,0.55,1,0
27106446,Basement Apartment in Classic Ravenna Craftsman,111772553,Hellen,Other neighborhoods,Ravenna,47.67778025575196,-122.30937943630343,Entire home/apt,199,5,3,2018-10-28,0.94,3,361
27107417,"6 Bedroom, Family Friendly Craftsman in Ravenna",111772553,Hellen,Other neighborhoods,Ravenna,47.67560209258256,-122.31028843188231,Entire home/apt,499,3,0,,,3,316
27110267,1 blk light rail sunny views! Capitol Hill big 1BR,445682,Monica,Capitol Hill,Broadway,47.620255535284464,-122.32262078174354,Entire home/apt,189,1,6,2018-11-04,1.65,2,19
27110436,Feminine Capitol Hill quiet 1blk light rail,445682,Monica,Capitol Hill,Broadway,47.61876973722111,-122.32115334816785,Private room,50,1,1,2018-10-05,0.71,2,10
27111854,BRAND NEW apartment in charming Montlake,541036,Carly,Capitol Hill,Montlake,47.639343617720044,-122.30897660993381,Entire home/apt,149,1,19,2018-11-11,5.04,2,355
27112588,"New Remodel! 4 Bed, 3 Full bath, Prime location",130045551,Chris,Beacon Hill,North Beacon Hill,47.57666469764961,-122.30777991171274,Entire home/apt,100,2,12,2018-10-08,3.75,1,161
27114760,Stunning View of City/Waterfront in Pike Place,92521564,Kyle,Downtown,Pike-Market,47.61029647957501,-122.34209249278673,Entire home/apt,349,4,3,2018-10-13,1.50,1,142
27115180,"Pine and 16th Ave, top floor",946284,Kresimir,Capitol Hill,Stevens,47.61591474567893,-122.31004050103861,Entire home/apt,120,3,2,2018-08-22,0.63,1,143
27138282,Mi Casita: Rm 4 Despacito private bathroom,1725468,Matt,Delridge,Riverview,47.55351128467352,-122.35650754677081,Private room,60,2,3,2018-09-16,0.93,5,62
27139715,Heart of Seattle/Capitol Hill—Big Modern Townhome.,204319385,Douglas,Capitol Hill,Stevens,47.61857270661564,-122.31211837753256,Entire home/apt,180,2,30,2018-11-05,9.00,1,89
27139966,Little Room in a Big House,131677032,Rizwan,Northgate,Pinehurst,47.712113327869176,-122.3201819915162,Private room,45,2,2,2018-09-03,0.67,5,290
27140160,Beach-Cottage In Heart of Madrona,156574408,May,Central Area,Madrona,47.61288625180492,-122.2844532851389,Private room,300,2,0,,,1,343
27144007,Sleepless in Seattle,10737624,Aditya,Central Area,Mann,47.61282961792408,-122.30006231365394,Private room,70,1,11,2018-09-03,3.00,1,0
27162280,Urban Cottage in Ballard,123526690,Christie,Ballard,Loyal Heights,47.68331105627757,-122.39042919605963,Entire home/apt,105,2,24,2018-11-12,6.86,1,121
27167995,The Danish Room-Shared Coed (Bottom Left Bed),26967583,Dario,Capitol Hill,Montlake,47.642267373995715,-122.30440118927825,Shared room,25,1,4,2018-09-03,1.36,96,47
27169115,Small dog friendly cottage in South Seattle.,87606372,Valerie,Rainier Valley,Rainier Beach,47.519290294149144,-122.26910944453886,Private room,35,1,25,2018-11-13,7.65,1,347
27169819,Convention Center Studio #1  ~NO CLEANING FEE~,5467021,Gina,Downtown,Central Business District,47.612773773526676,-122.3325762077513,Entire home/apt,115,1,1,2018-08-03,0.29,1,8
27172067,Lakeside bedroom near UW&Amazon&Downtown,147966541,Chen,Cascade,Eastlake,47.644031286817814,-122.32685572426264,Private room,38,7,0,,,1,0
27172976,Bright Upscale Townhouse with Rooftop,12809818,Sajani & Roshane,Central Area,Minor,47.611399875473865,-122.31533403133105,Entire home/apt,149,1,8,2018-11-03,2.18,2,22
27173912,Super close to Ballard and Golden Gardens,21985377,Dave,Ballard,Sunset Hill,47.68798145427161,-122.39574157765482,Entire home/apt,150,2,0,,,1,4
27177053,Luxe Hubs | Belltown Studios | 1 - XX,124558729,Lilly,Downtown,Belltown,47.61200353244066,-122.34994387412888,Entire home/apt,255,5,1,2018-08-27,0.37,8,365
27178625,Luxe Hubs | Belltown Studios | 2 - XX,124558729,Lilly,Downtown,Belltown,47.61208935791703,-122.34789116562887,Entire home/apt,255,5,1,2018-09-03,0.41,8,180
